source_file,source_sheet,source_row,English,Medumba,category,status,review_reason,word_count
eng-med_processing.xlsx,Processed_Entries_Combined,941,"The pioneers are content to live a modest lifestyle, confident that Jehovah will supply them with the necessities of life.","Ba ngaʼnze num ngù tsiañde bo yôg ke fuʼ, ndèn ke magde mbe Yaweh Nsi nsi fà ju zʼa bwoñ là bo.",location_direction,source_context_only,Religious/source-context term; do not import into child lessons by default.,20
eng-med_processing.xlsx,Processed_Entries_Combined,942,"Those who cannot pioneer full-time may serve as auxiliary pioneers as they are able, increasing their preaching activity to 30 or 50 hours a month.","Ben bo keʼ kuʼni neloʼ faʼ ngaʼnze njoñ ngelañ fa là, kuʼni neloʼ faʼ ngaʼnze mañwù a be ze bo kuʼni là, nekwiʼde sub faʼ nesoñ nkùn mebwô num ngelañ 30 ke 50 lo ntùm ñwù.",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,25
eng-med_processing.xlsx,Processed_Entries_Combined,943,A pioneer is motivated by love for God and for people.,Nkôni mfà num Nsi bo benntùn bèn nke ntènde taʼ ngaʼnze.,feelings,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,944,"Like Jesus, we notice the desperate spiritual condition that many find themselves in today.","Mba Yésu là, bag tshwèt njen mbe mbeʼ yàm benntùn sènni tshwèt nkù ntù nejuʼ nenùn mfà num Nsi.",time,source_context_only,Religious/source-context term; do not import into child lessons by default.,14
eng-med_processing.xlsx,Processed_Entries_Combined,945,"But we have knowledge that can help them right now, giving them a solid hope for the future.","Là, ju ze bag lèn nà kuʼni neywimde yub ndonni bo ghù taʼ neta nywinde num ndùmànyam.",time,needs_review,Long/paragraph entry; keep as raw source or split manually.,18
eng-med_processing.xlsx,Processed_Entries_Combined,946,Love of neighbor motivates a pioneer to give generously of his time and energy to help others spiritually.,"Nkôni mfà num benntùn num ntènde taʼ ngaʼnze nenyit bu ntùm mat nefà ze ngelañ bo ze neta, num neywimde tsemoʼ bo lèn nkùn mebwô.",feelings,needs_review,Long/paragraph entry; keep as raw source or split manually.,18
eng-med_processing.xlsx,Processed_Entries_Combined,947,"As a result, his faith is strengthened, he draws closer to God, and he experiences much happiness.","Be miagde, ze bamntù ta, a bèn ngebte Nsi, ngù tsiañde yàme.",app_ui,source_context_only,Religious/source-context term; do not import into child lessons by default.,17
eng-med_processing.xlsx,Processed_Entries_Combined,948,How would you describe a pioneer?,Be o bagde ju ze ngaʼnze be yi lʼà ndùke?,general,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,949,What motivates some to pioneer full-time?,Ke zʼa num ntènde tsemoʼ neloʼ faʼ ngaʼnze njoñ ngelañ fa à?,questions,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,950,What Schooling Is Provided for Pioneers?,Tsit ndà ñwaʼni ba ngaʼnze be ntsho à?,learning,needs_review,Needs native speaker review.,6
eng-med_processing.xlsx,Processed_Entries_Combined,951,Theocratic education has long been a hallmark of Jehovah’s Witnesses.,Ntswide num bag ywèle bʼa taʼ ju neloʼ ndèn Ghakwénta Yaweh Nsi yi fe mbwe.,animals,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
eng-med_processing.xlsx,Processed_Entries_Combined,952,Special schooling is provided for those who devote their full time to the Kingdom-preaching work so that they can ‘fully accomplish their ministry.’​,"Ben netèt bo tse bo num nsoñ nkùn mebwô Nufen njoñ ngelañ fa là num ntsho ndà ñwaʼni tumlam, nedù mbe sub “faʼ dune.”​",learning,source_context_only,Religious/source-context term; do not import into child lessons by default.,23
eng-med_processing.xlsx,Processed_Entries_Combined,953,Pioneer Service School.,Ndà ñwaʼni ba ngaʼnze.,learning,needs_review,Needs native speaker review.,3
eng-med_processing.xlsx,Processed_Entries_Combined,954,"At the end of a regular pioneer’s first year of full-time service, he or she is enrolled in a six-day school that may be held at a nearby Kingdom Hall.","Ngelañ taʼ ngaʼnze njoñ ngelañ fa miagde ze mbwe nguʼnjù faʼ là, mbʼa kuʼni nenèn ndà ñwaʼni léʼ ntôge ntùm taʼ ndà ntseʼde Nufen zʼa ghebtʼé là.",body,source_context_only,Religious/source-context term; do not import into child lessons by default.,30
eng-med_processing.xlsx,Processed_Entries_Combined,955,"Its purpose is to help the pioneer draw closer to Jehovah, become more effective in all aspects of the ministry, and continue on in faithful service.","Yen ndà ñwaʼni là bʼa neywimde ngaʼnze a bèn ngebte Yaweh Nsi, ngù mbe faʼ se fiag num njoñ bag tse fa, mbèn ndoʼ faʼ se nèn yi mbwe ntùm nebwôg Nsi.",app_ui,source_context_only,Religious/source-context term; do not import into child lessons by default.,26
eng-med_processing.xlsx,Processed_Entries_Combined,956,School for Kingdom Evangelizers.,Ndà ñwaʼni ghasoñ nkùn mebwô Nufen.,learning,source_context_only,Religious/source-context term; do not import into child lessons by default.,4
eng-med_processing.xlsx,Processed_Entries_Combined,957,This two-month school is designed to train experienced pioneers who are willing to leave their home area to serve wherever they are needed.,"Yen ndà ñwaʼni ñwù bàa là, bʼa num netswide ba ngaʼnze bo yà ghù moʼ njoñ zenu ntùm faʼ, mbèn nkuʼni nelo yub dùʼ ntswe nèn mba yà lo dùʼ ze nzi be là.",home_objects,needs_review,Long/paragraph entry; keep as raw source or split manually.,23
eng-med_processing.xlsx,Processed_Entries_Combined,958,"They say, in effect, “Here I am! Send me!” in imitation of the greatest Evangelizer who ever served on earth, Jesus Christ.","Ntshùade num mfiʼ Yésu ngasoñ nkùn mebwô ze ndùb ze nsitshaʼ keʼ toʼ yen nà, bo nke ntshob à mbe: “Tshù me li, tum àm.”",body,source_context_only,Religious/source-context term; do not import into child lessons by default.,22
eng-med_processing.xlsx,Processed_Entries_Combined,959,Moving far from home may involve having to adapt to a simpler standard of living.,"Nelo nèn ngùanesà num yub dùʼ ntswe num mbètte mbe bo bam yôg nefiage, ke ghù tshu yàme.",home_objects,needs_review,Long/paragraph entry; keep as raw source or split manually.,15
eng-med_processing.xlsx,Processed_Entries_Combined,960,"The culture, climate, and foods may be totally different from what one is used to.","Nte ngô, ngelañ, mba jujù kuʼni nebade bo tse bo naʼ ngù là.",food_drink,needs_review,Long/paragraph entry; keep as raw source or split manually.,15
eng-med_processing.xlsx,Processed_Entries_Combined,961,It may even be necessary to learn a new language.,Moʼndù a bètte mbe bo ziʼde taʼ ntshob nswe.,body,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,962,"This school helps single brothers and sisters and married couples, ages 23 to 65, to cultivate the spiritual qualities they will need in their assignment and the skills that will enable them to be used more fully by Jehovah and his organization.","Kà bo nandà, kà bo ke na lo, yen ndà ñwaʼni là be njwimde ba fètfèt tse bandum mba tse bènnzwi tse bo ghù nguʼ 23 nèn nkum 65 là, nedùʼ ba mat ywèt tsʼa ywimde yub dùʼ bo tshag yub là, mbèn ngù ba mbwô mat faʼ tsʼa ywimde yub nefañ Yaweh Nsi bo ntseʼdʼé loʼ yub mfaʼ yi mebwô là.",family_people,source_context_only,Religious/source-context term; do not import into child lessons by default.,42
eng-med_processing.xlsx,Processed_Entries_Combined,963,Watchtower Bible School of Gilead.,Ndà Ñwaʼni Nsi Galad.,learning,source_context_only,Religious/source-context term; do not import into child lessons by default.,5
eng-med_processing.xlsx,Processed_Entries_Combined,964,"In Hebrew, “Gilead” means “Witness Pile.”",Ntùm Ntshob Héber “Galad” bʼa “loñ nkwénta.”,general,source_context_only,Religious/source-context term; do not import into child lessons by default.,6
eng-med_processing.xlsx,Processed_Entries_Combined,965,"Since Gilead’s founding in 1943, more than 8,000 graduates of this school have been sent out as missionaries to give a witness “to the ends of the earth” with great success.","Fe mba a toʼde mum nguʼ 1943 là, yen ndà ñwaʼni là yà tshag benntùn 8 000 ntshùade, mba ngaʼnze tumlam ntùm ngô ghua là, bo soñ nkùn mebwô “tà nèn nkum num ntôg tshaʼa.”",body,source_context_only,Religious/source-context term; do not import into child lessons by default.,32
eng-med_processing.xlsx,Processed_Entries_Combined,966,"When graduates first arrived in Peru, there were no congregations in the country.","Tshen ben nà naʼ be kum Pérou, ndà ntseʼde ke be bwe.",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,13
eng-med_processing.xlsx,Processed_Entries_Combined,967,"Now there are well over 1,000.",Ndonni bo tôg 1 000.,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,968,"When our missionaries began serving in Japan, there were fewer than ten Witnesses in the country.","Ngelañ ba ngaʼnze tumlam ntùm ngô ghua naʼ ntoʼde nefaʼ Japon là, Ghakwénta bwe naʼ ke kum ntu gham.",questions,needs_review,Long/paragraph entry; keep as raw source or split manually.,16
eng-med_processing.xlsx,Processed_Entries_Combined,969,"Now there are well over 200,000.",Sènni bo tôg 200 000.,time,needs_review,Needs native speaker review.,7
eng-med_processing.xlsx,Processed_Entries_Combined,970,The five-month Gilead course includes a thorough study of God’s Word.,"Ñwù tàn bo be ntôg neziʼ ju Galad là, be ngù bo ziʼde Ñwaʼni Nsi netoʼde kà nèn miagde.",actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,11
eng-med_processing.xlsx,Processed_Entries_Combined,971,"Those who are serving as special pioneers or field missionaries, are at branch offices, or are in the circuit work are invited to this school for intensive training to help stabilize and strengthen the worldwide work.","Num yen ndà ñwaʼni là, bo num ntsiañ ba ngaʼnze tumlam, mba ba tse bo be ntùm ngô ghua là, ba faʼ Tèdlaʼ, ba ntshaʼfaʼ, neghù taʼ tswide ndùb zʼa so kù num bo mbèn njwimde yub netomde faʼ Yaweh Nsi ntùm njù là.",learning,needs_review,Long/paragraph entry; keep as raw source or split manually.,36
eng-med_processing.xlsx,Processed_Entries_Combined,972,What is the purpose of the Pioneer Service School?,Bin Ñwaʼni ba ngaʼnze bʼa ke?,learning,needs_review,Long/paragraph entry; keep as raw source or split manually.,9
eng-med_processing.xlsx,Processed_Entries_Combined,973,For whom is the School for Kingdom Evangelizers designed?,We zʼa kuʼni nenèn ndà ñwaʼni ghasoñ nkùn mebwô Nufen à?,learning,source_context_only,Religious/source-context term; do not import into child lessons by default.,9
eng-med_processing.xlsx,Processed_Entries_Combined,974,How Do the Elders Serve the Congregation?,Ghakwé mbwe nke mfaʼ ndà ntseʼdʼà ndùke?,actions,source_context_only,Religious/source-context term; do not import into child lessons by default.,7
eng-med_processing.xlsx,Processed_Entries_Combined,975,We do not have a paid clergy in our organization.,Yag ntseʼde keʼ ghù kum ghatshagde bo nke mbé là.,actions,needs_review,Long/paragraph entry; keep as raw source or split manually.,10
eng-med_processing.xlsx,Processed_Entries_Combined,976,"Instead, as was done when the Christian congregation got its start, qualified overseers are appointed “to shepherd the congregation of God.”","Là, ndañndañ mba a naʼ mbe ngelañ ntseʼde Benkristô toʼde là, bo num ntshoʼ ghakwé mbwe tse bo ghù ywèt Nsi là num “neke mbéb” ntseʼde Nsi.",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,21
eng-med_processing.xlsx,Processed_Entries_Combined,977,"These elders are spiritually mature men who take the lead in the congregation and shepherd, “not under compulsion, but willingly before God; not for love of dishonest gain, but eagerly.”","Tshen ghakwé mbwe là bʼa ben bo kuʼ num bag ywèle, nke ntshagde ntseʼde mba ghabéb mbwe là, “ke bʼa mba bo netèn yub là, là ngù i à ntù ntshùʼ mbwe Nsi; ke bʼa num ntshoʼfaʼ tuswe, là bo nenànde.”",questions,source_context_only,Religious/source-context term; do not import into child lessons by default.,30
eng-med_processing.xlsx,Processed_Entries_Combined,978,What work do they perform in our behalf?,Bo nke mfaʼ à ke num tu ben à?,questions,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,979,They care for us and watch over us.,Bo num ntomde mbèn ntshètte ben.,general,needs_review,Needs native speaker review.,8
eng-med_processing.xlsx,Processed_Entries_Combined,980,The elders guide and help to protect the congregation spiritually.,"Ghakwé mbwe num ntshagde, njwimde mbèn ntshètte ben num bag ywèle.",values_communication,source_context_only,Religious/source-context term; do not import into child lessons by default.,10
